datetime,open,high,low,close,volume
2022-02-24 03:00:00,17983,17985,17901,17923,12924
2022-02-24 04:00:00,17921,17933,17880,17904,6908
2022-02-24 05:00:00,17904,17905,17870,17874,5811
2022-02-24 09:45:00,17806,17840,17715,17740,91430
2022-02-24 10:45:00,17740,17850,17734,17800,52442
2022-02-24 11:45:00,17800,17808,17614,17650,70646
2022-02-24 12:45:00,17652,17683,17544,17597,48967
2022-02-24 13:45:00,17596,17655,17507,17509,56178
2022-02-24 16:00:00,17485,17545,17353,17398,43221
2022-02-24 17:00:00,17398,17453,17381,17425,17316
2022-02-24 18:00:00,17424,17472,17402,17402,14589
2022-02-24 19:00:00,17402,17418,17325,17326,17680
2022-02-24 20:00:00,17326,17336,17235,17294,24860
2022-02-24 21:00:00,17294,17298,17251,17275,11230
2022-02-24 22:00:00,17275,17294,17230,17253,15066
2022-02-24 23:00:00,17253,17349,17225,17336,28250
2022-02-25 00:00:00,17334,17389,17278,17330,30680
2022-02-25 01:00:00,17335,17402,17324,17379,18621
2022-02-25 02:00:00,17379,17387,17315,17338,9875
2022-02-25 03:00:00,17338,17452,17330,17417,10244
2022-02-25 04:00:00,17418,17552,17402,17539,13175
2022-02-25 05:00:00,17539,17650,17533,17636,10698
2022-02-25 09:45:00,17657,17702,17562,17573,75185
2022-02-25 10:45:00,17573,17642,17513,17547,56761
2022-02-25 11:45:00,17547,17604,17536,17550,29004
2022-02-25 12:45:00,17551,17618,17545,17577,28040
2022-02-25 13:45:00,17577,17637,17559,17610,33055
2022-02-25 16:00:00,17601,17604,17560,17573,9993
2022-02-25 17:00:00,17574,17576,17503,17521,15299
2022-02-25 18:00:00,17522,17565,17506,17552,8895
2022-02-25 19:00:00,17551,17579,17548,17562,6307
2022-02-25 20:00:00,17562,17588,17537,17571,7507
2022-02-25 21:00:00,17573,17689,17566,17679,16244
2022-02-25 22:00:00,17680,17730,17671,17712,15840
2022-02-25 23:00:00,17712,17720,17636,17638,22027
2022-02-26 00:00:00,17636,17706,17611,17700,21818
2022-02-26 01:00:00,17691,17722,17675,17720,11820
2022-02-26 02:00:00,17720,17750,17700,17716,10426
2022-02-26 03:00:00,17716,17747,17694,17726,5870
2022-02-26 04:00:00,17726,17746,17713,17737,3556
2022-02-26 05:00:00,17737,17785,17723,17780,6466
2022-03-01 09:45:00,17759,17905,17693,17891,83591
2022-03-01 10:45:00,17890,17922,17854,17900,35838
2022-03-01 11:45:00,17900,17935,17888,17921,20139
2022-03-01 12:45:00,17921,17942,17915,17930,12410
2022-03-01 13:45:00,17930,17940,17887,17915,22214
2022-03-01 16:00:00,17946,17979,17937,17950,11469
2022-03-01 17:00:00,17951,17967,17892,17907,10627
2022-03-01 18:00:00,17907,17915,17853,17863,13133
2022-03-01 19:00:00,17863,17900,17843,17889,10628
2022-03-01 20:00:00,17889,17894,17837,17854,8730
2022-03-01 21:00:00,17854,17873,17843,17855,6937
2022-03-01 22:00:00,17855,17906,17825,17891,11951
2022-03-01 23:00:00,17891,17918,17870,17890,13177
2022-03-02 00:00:00,17891,17907,17852,17864,13649
2022-03-02 01:00:00,17860,17876,17780,17785,14913
2022-03-02 02:00:00,17785,17816,17746,17792,12601
2022-03-02 03:00:00,17791,17802,17700,17720,10784
2022-03-02 04:00:00,17718,17749,17675,17701,7944
2022-03-02 05:00:00,17703,17789,17695,17749,8491
2022-03-02 09:45:00,17790,17837,17759,17795,63767
2022-03-02 10:45:00,17796,17840,17770,17787,33899
2022-03-02 11:45:00,17787,17833,17784,17789,18939
2022-03-02 12:45:00,17790,17846,17786,17839,13595
2022-03-02 13:45:00,17840,17894,17832,17842,30004
2022-03-02 16:00:00,17794,17794,17680,17720,26071
2022-03-02 17:00:00,17719,17772,17697,17725,17526
2022-03-02 18:00:00,17724,17813,17717,17802,14390
2022-03-02 19:00:00,17801,17824,17788,17792,8330
2022-03-02 20:00:00,17792,17830,17784,17818,6930
2022-03-02 21:00:00,17817,17835,17791,17809,8262
2022-03-02 22:00:00,17809,17810,17752,17775,10814
2022-03-02 23:00:00,17774,17815,17765,17800,14969
2022-03-03 00:00:00,17798,17820,17752,17793,20038
2022-03-03 01:00:00,17790,17903,17778,17893,20361
2022-03-03 02:00:00,17892,17923,17886,17912,7063
2022-03-03 03:00:00,17912,17963,17911,17937,7373
2022-03-03 04:00:00,17937,17956,17890,17901,4557
2022-03-03 05:00:00,17900,17938,17894,17933,4299
2022-03-03 09:45:00,17939,17965,17865,17890,61073
2022-03-03 10:45:00,17890,17926,17866,17924,29705
2022-03-03 11:45:00,17924,17930,17882,17889,16940
2022-03-03 12:45:00,17888,17922,17878,17904,13296
2022-03-03 13:45:00,17904,17930,17885,17925,18854
2022-03-03 16:00:00,17936,17945,17889,17904,9354
2022-03-03 17:00:00,17904,17920,17855,17871,12159
2022-03-03 18:00:00,17872,17876,17848,17864,9404
2022-03-03 19:00:00,17864,17866,17840,17861,5723
2022-03-03 20:00:00,17861,17874,17848,17859,4809
2022-03-03 21:00:00,17859,17875,17857,17865,3575
2022-03-03 22:00:00,17866,17925,17865,17925,10778
2022-03-03 23:00:00,17925,17943,17868,17881,18580
2022-03-04 00:00:00,17880,17894,17801,17802,22078
2022-03-04 01:00:00,17795,17849,17777,17833,17192
2022-03-04 02:00:00,17833,17892,17811,17866,13061
2022-03-04 03:00:00,17865,17898,17843,17855,6225
2022-03-04 04:00:00,17856,17885,17795,17817,5616
2022-03-04 05:00:00,17815,17816,17750,17784,9922
2022-03-04 09:45:00,17633,17744,17526,17724,94895
2022-03-04 10:45:00,17724,17788,17718,17778,39230
2022-03-04 11:45:00,17778,17784,17709,17727,24683
2022-03-04 12:45:00,17727,17737,17703,17707,16913
2022-03-04 13:45:00,17707,17715,17663,17663,22654
2022-03-04 16:00:00,17691,17723,17675,17707,11617
2022-03-04 17:00:00,17705,17747,17681,17688,14298
2022-03-04 18:00:00,17688,17692,17626,17647,14346
2022-03-04 19:00:00,17646,17688,17640,17658,8910
2022-03-04 20:00:00,17658,17678,17641,17664,6369
2022-03-04 21:00:00,17665,17672,17615,17641,10498
2022-03-04 22:00:00,17641,17671,17628,17645,9239
2022-03-04 23:00:00,17646,17660,17580,17628,18073
2022-03-05 00:00:00,17628,17643,17572,17573,18545
2022-03-05 01:00:00,17575,17593,17548,17569,14355
2022-03-05 02:00:00,17569,17628,17560,17611,10810
2022-03-05 03:00:00,17611,17658,17560,17562,10087
2022-03-05 04:00:00,17561,17581,17512,17515,9450
2022-03-05 05:00:00,17514,17580,17505,17555,8625
2022-03-07 09:45:00,17370,17406,17130,17132,110281
2022-03-07 10:45:00,17133,17175,17070,17103,63427
2022-03-07 11:45:00,17103,17166,17061,17115,34963
2022-03-07 12:45:00,17114,17143,17087,17131,18912
2022-03-07 13:45:00,17129,17188,17051,17057,40122
2022-03-07 16:00:00,17083,17097,17007,17017,22293
2022-03-07 17:00:00,17020,17064,16950,16981,23661
2022-03-07 18:00:00,16981,17045,16974,17016,12914
2022-03-07 19:00:00,17016,17036,17001,17002,6118
2022-03-07 20:00:00,17003,17058,16982,17049,9325
2022-03-07 21:00:00,17050,17150,17050,17107,21899
2022-03-07 22:00:00,17108,17162,17104,17146,12743
2022-03-07 23:00:00,17146,17175,17091,17093,22732
2022-03-08 00:00:00,17093,17107,16983,17000,25360
2022-03-08 01:00:00,17002,17052,16956,16972,15792
2022-03-08 02:00:00,16973,16973,16888,16907,16374
2022-03-08 03:00:00,16906,16938,16856,16867,10468
2022-03-08 04:00:00,16867,16887,16771,16775,9329
2022-03-08 05:00:00,16778,16782,16705,16713,11553
2022-03-08 09:45:00,16851,17058,16811,17004,98760
2022-03-08 10:45:00,17005,17034,16896,16898,45592
2022-03-08 11:45:00,16898,16904,16750,16775,62213
2022-03-08 12:45:00,16775,16817,16714,16768,36237
2022-03-08 13:45:00,16768,16786,16696,16698,33975
2022-03-08 16:00:00,16691,16740,16638,16687,23206
2022-03-08 17:00:00,16688,16818,16681,16779,22975
2022-03-08 18:00:00,16780,16826,16775,16794,11280
2022-03-08 19:00:00,16792,16794,16733,16775,11975
2022-03-08 20:00:00,16775,16807,16763,16805,7830
2022-03-08 21:00:00,16806,16848,16769,16782,15730
2022-03-08 22:00:00,16782,16822,16746,16796,15045
2022-03-08 23:00:00,16795,16825,16750,16773,21348
2022-03-09 00:00:00,16774,16789,16695,16782,32564
2022-03-09 01:00:00,16777,16795,16700,16761,15801
2022-03-09 02:00:00,16761,16928,16752,16925,23392
2022-03-09 03:00:00,16925,16976,16790,16794,17553
2022-03-09 04:00:00,16795,16927,16738,16867,15696
2022-03-09 05:00:00,16868,16920,16784,16844,9290
2022-03-09 09:45:00,16879,16981,16865,16969,71038
2022-03-09 10:45:00,16969,16999,16951,16967,32947
2022-03-09 11:45:00,16967,16975,16892,16943,31988
2022-03-09 12:45:00,16943,17023,16917,17009,30147
2022-03-09 13:45:00,17009,17012,16928,16947,25455
2022-03-09 16:00:00,16973,17022,16958,17016,13014
2022-03-09 17:00:00,17016,17036,16990,17030,10688
2022-03-09 18:00:00,17029,17123,17029,17121,15936
2022-03-09 19:00:00,17121,17134,17091,17108,10424
2022-03-09 20:00:00,17107,17124,17096,17109,5603
2022-03-09 21:00:00,17109,17138,17101,17135,5581
2022-03-09 22:00:00,17135,17148,17106,17114,8831
2022-03-09 23:00:00,17116,17156,17104,17140,17380
2022-03-10 00:00:00,17141,17196,17140,17195,13934
2022-03-10 01:00:00,17198,17219,17173,17217,10163
2022-03-10 02:00:00,17218,17245,17204,17243,6064
2022-03-10 03:00:00,17243,17247,17194,17216,4778
2022-03-10 04:00:00,17216,17249,17212,17245,3379
2022-03-10 05:00:00,17247,17290,17241,17253,6436
2022-03-10 09:45:00,17300,17418,17269,17394,76337
2022-03-10 10:45:00,17392,17450,17384,17441,32325
2022-03-10 11:45:00,17441,17456,17412,17423,16528
2022-03-10 12:45:00,17424,17447,17404,17420,16806
2022-03-10 13:45:00,17419,17439,17357,17435,27662
2022-03-10 16:00:00,17450,17494,17419,17494,14156
2022-03-10 17:00:00,17494,17497,17305,17353,31077
2022-03-10 18:00:00,17353,17415,17346,17358,16905
2022-03-10 19:00:00,17357,17373,17331,17332,8655
2022-03-10 20:00:00,17332,17336,17300,17309,11324
2022-03-10 21:00:00,17310,17320,17281,17287,12572
2022-03-10 22:00:00,17285,17357,17262,17308,20856
2022-03-10 23:00:00,17309,17362,17292,17354,17253
2022-03-11 00:00:00,17356,17376,17288,17288,19660
2022-03-11 01:00:00,17295,17296,17221,17278,17880
2022-03-11 02:00:00,17276,17305,17234,17246,9439
2022-03-11 03:00:00,17246,17302,17227,17282,5841
2022-03-11 04:00:00,17281,17362,17274,17355,7867
2022-03-11 05:00:00,17355,17360,17286,17340,5459
2022-03-11 09:45:00,17370,17387,17243,17267,66447
2022-03-11 10:45:00,17267,17290,17242,17248,30699
2022-03-11 11:45:00,17248,17249,17189,17195,30833
2022-03-11 12:45:00,17195,17227,17192,17212,15944
2022-03-11 13:45:00,17212,17236,17169,17218,27856
2022-03-11 16:00:00,17280,17328,17260,17273,19461
2022-03-11 17:00:00,17273,17284,17221,17258,14434
2022-03-11 18:00:00,17259,17288,17256,17274,7381
2022-03-11 19:00:00,17273,17315,17273,17287,8861
2022-03-11 20:00:00,17288,17394,17272,17379,20856
2022-03-11 21:00:00,17380,17394,17356,17363,9034
2022-03-11 22:00:00,17363,17378,17348,17362,7093
2022-03-11 23:00:00,17360,17374,17310,17323,14214
2022-03-12 00:00:00,17322,17322,17252,17284,21210
2022-03-12 01:00:00,17288,17291,17200,17223,16967
2022-03-12 02:00:00,17225,17252,17187,17218,9941
2022-03-12 03:00:00,17218,17256,17191,17193,7706
2022-03-12 04:00:00,17194,17226,17147,17156,8434
2022-03-12 05:00:00,17157,17162,17111,17111,7864
2022-03-14 09:45:00,17278,17350,17250,17268,68550
2022-03-14 10:45:00,17268,17284,17203,17229,36457
2022-03-14 11:45:00,17229,17232,17150,17195,31899
2022-03-14 12:45:00,17195,17244,17182,17209,19933
2022-03-14 13:45:00,17208,17264,17194,17238,23596
2022-03-14 16:00:00,17256,17260,17210,17215,9835
2022-03-14 17:00:00,17217,17253,17192,17227,10195
2022-03-14 18:00:00,17229,17320,17227,17306,11963
2022-03-14 19:00:00,17306,17312,17278,17290,7384
2022-03-14 20:00:00,17291,17293,17221,17225,10770
2022-03-14 21:00:00,17225,17267,17217,17261,8456
2022-03-14 22:00:00,17261,17265,17195,17227,16041
2022-03-14 23:00:00,17228,17289,17214,17272,16663
2022-03-15 00:00:00,17273,17277,17185,17196,11710
2022-03-15 01:00:00,17200,17200,17115,17116,15181
2022-03-15 02:00:00,17116,17120,17067,17091,11934
2022-03-15 03:00:00,17089,17105,17067,17089,4279
2022-03-15 04:00:00,17089,17126,17074,17116,5753
2022-03-15 05:00:00,17118,17154,17105,17150,3587
2022-03-15 09:45:00,17180,17194,16914,16918,86985
2022-03-15 10:45:00,16920,16985,16869,16948,56850
2022-03-15 11:45:00,16946,16963,16875,16889,25646
2022-03-15 12:45:00,16888,16935,16870,16921,16494
2022-03-15 13:45:00,16922,16930,16861,16886,25142
2022-03-15 16:00:00,16850,16854,16765,16801,19703
2022-03-15 17:00:00,16801,16838,16752,16755,11363
2022-03-15 18:00:00,16755,16795,16728,16767,10308
2022-03-15 19:00:00,16766,16847,16766,16830,9440
2022-03-15 20:00:00,16830,16873,16813,16831,11091
2022-03-15 21:00:00,16831,16895,16818,16869,10599
2022-03-15 22:00:00,16870,16901,16823,16854,16819
2022-03-15 23:00:00,16855,16965,16842,16938,22672
2022-03-16 00:00:00,16939,17006,16928,16953,17865
2022-03-16 01:00:00,16960,17022,16938,16995,11720
2022-03-16 02:00:00,16996,17006,16971,16994,4877
2022-03-16 03:00:00,16993,17045,16956,17041,5768
2022-03-16 04:00:00,17040,17085,17035,17083,5349
2022-03-16 05:00:00,17082,17094,17067,17091,2706
2022-03-16 09:45:00,17078,17090,16902,16904,53072
2022-03-16 10:45:00,16903,16979,16896,16930,26436
2022-03-16 11:45:00,16928,16929,16815,16878,28741
2022-03-16 12:45:00,16877,16894,16800,16813,17416
