datetime,open,high,low,close,volume2023-05-15 13:44:00,15439,15522,15425,15511,3
2023-05-15 13:44:16.893,15439,15522,15425,15510,4
2023-05-15 13:44:16.931,15439,15522,15425,15509,1
2023-05-15 13:44:17.048,15439,15522,15425,15509,1
2023-05-15 13:44:17.048,15439,15522,15425,15510,3
2023-05-15 13:44:17.185,15439,15522,15425,15510,2
2023-05-15 13:44:17.777,15439,15522,15425,15509,1
2023-05-15 13:44:18.049,15439,15522,15425,15509,1
2023-05-15 13:44:18.049,15439,15522,15425,15508,1
2023-05-15 13:44:18.049,15439,15522,15425,15510,3
2023-05-15 13:44:18.289,15439,15522,15425,15510,1
2023-05-15 13:44:18.414,15439,15522,15425,15510,5
2023-05-15 13:44:18.487,15439,15522,15425,15509,1
2023-05-15 13:44:18.622,15439,15522,15425,15509,1
2023-05-15 13:44:19.044,15439,15522,15425,15510,3
2023-05-15 13:44:19.468,15439,15522,15425,15509,1
2023-05-15 13:44:20.048,15439,15522,15425,15509,1
2023-05-15 13:44:20.048,15439,15522,15425,15510,3
2023-05-15 13:44:20.313,15439,15522,15425,15509,1
2023-05-15 13:44:20.374,15439,15522,15425,15510,1
2023-05-15 13:44:20.574,15439,15522,15425,15510,1
2023-05-15 13:44:20.781,15439,15522,15425,15509,2
2023-05-15 13:44:20.867,15439,15522,15425,15509,1
2023-05-15 13:44:21.046,15439,15522,15425,15509,3
2023-05-15 13:44:21.046,15439,15522,15425,15510,3
2023-05-15 13:44:21.159,15439,15522,15425,15509,1
2023-05-15 13:44:21.334,15439,15522,15425,15510,1
2023-05-15 13:44:21.457,15439,15522,15425,15510,1
2023-05-15 13:44:21.779,15439,15522,15425,15510,2
2023-05-15 13:44:21.779,15439,15522,15425,15511,3
2023-05-15 13:44:22.004,15439,15522,15425,15509,1
2023-05-15 13:44:22.044,15439,15522,15425,15509,2
2023-05-15 13:44:22.044,15439,15522,15425,15510,1
2023-05-15 13:44:22.044,15439,15522,15425,15511,2
2023-05-15 13:44:22.357,15439,15522,15425,15511,1
2023-05-15 13:44:22.825,15439,15522,15425,15509,1
2023-05-15 13:44:22.850,15439,15522,15425,15509,1
2023-05-15 13:44:22.880,15439,15522,15425,15509,1
2023-05-15 13:44:23.049,15439,15522,15425,15511,3
2023-05-15 13:44:23.049,15439,15522,15425,15509,2
2023-05-15 13:44:23.507,15439,15522,15425,15510,1
2023-05-15 13:44:23.612,15439,15522,15425,15509,1
2023-05-15 13:44:23.696,15439,15522,15425,15509,1
2023-05-15 13:44:24.047,15439,15522,15425,15511,3
2023-05-15 13:44:24.541,15439,15522,15425,15509,1
2023-05-15 13:44:24.798,15439,15522,15425,15511,5
2023-05-15 13:44:24.997,15439,15522,15425,15511,2
2023-05-15 13:44:25.049,15439,15522,15425,15511,3
2023-05-15 13:44:25.049,15439,15522,15425,15510,1
2023-05-15 13:44:25.216,15439,15522,15425,15510,1
2023-05-15 13:44:25.244,15439,15522,15425,15509,4
2023-05-15 13:44:25.309,15439,15522,15425,15510,1
2023-05-15 13:44:25.386,15439,15522,15425,15509,1
2023-05-15 13:44:25.813,15439,15522,15425,15510,1
2023-05-15 13:44:26.045,15439,15522,15425,15511,3
2023-05-15 13:44:26.232,15439,15522,15425,15510,1
2023-05-15 13:44:26.246,15439,15522,15425,15511,2
2023-05-15 13:44:26.698,15439,15522,15425,15510,1
2023-05-15 13:44:27.046,15439,15522,15425,15511,3
2023-05-15 13:44:27.047,15439,15522,15425,15510,2
2023-05-15 13:44:27.078,15439,15522,15425,15510,1
2023-05-15 13:44:27.676,15439,15522,15425,15511,2
2023-05-15 13:44:27.685,15439,15522,15425,15511,2
2023-05-15 13:44:27.862,15439,15522,15425,15509,1
2023-05-15 13:44:27.923,15439,15522,15425,15509,1
2023-05-15 13:44:28.045,15439,15522,15425,15511,3
2023-05-15 13:44:28.769,15439,15522,15425,15509,1
2023-05-15 13:44:29.067,15439,15522,15425,15510,3
2023-05-15 13:44:29.067,15439,15522,15425,15510,3
2023-05-15 13:44:29.496,15439,15522,15425,15511,2
2023-05-15 13:44:29.615,15439,15522,15425,15509,1
2023-05-15 13:44:30.029,15439,15522,15425,15511,5
2023-05-15 13:44:30.114,15439,15522,15425,15511,5
2023-05-15 13:44:30.114,15439,15522,15425,15512,6
2023-05-15 13:44:30.461,15439,15522,15425,15510,1
2023-05-15 13:44:30.567,15439,15522,15425,15511,1
2023-05-15 13:44:30.567,15439,15522,15425,15511,1
2023-05-15 13:44:30.863,15439,15522,15425,15509,2
2023-05-15 13:44:30.981,15439,15522,15425,15510,1
2023-05-15 13:44:30.989,15439,15522,15425,15510,1
2023-05-15 13:44:30.989,15439,15522,15425,15509,1
2023-05-15 13:44:31.284,15439,15522,15425,15511,1
2023-05-15 13:44:31.307,15439,15522,15425,15510,1
2023-05-15 13:44:31.443,15439,15522,15425,15510,1
2023-05-15 13:44:31.490,15439,15522,15425,15510,1
2023-05-15 13:44:31.500,15439,15522,15425,15510,1
2023-05-15 13:44:31.757,15439,15522,15425,15510,8
2023-05-15 13:44:31.929,15439,15522,15425,15511,1
2023-05-15 13:44:32.152,15439,15522,15425,15510,1
2023-05-15 13:44:32.987,15439,15522,15425,15511,1
2023-05-15 13:44:32.998,15439,15522,15425,15510,1
2023-05-15 13:44:33,15439,15522,15425,15511,1
2023-05-15 13:44:33.042,15439,15522,15425,15510,1
2023-05-15 13:44:33.045,15439,15522,15425,15511,1
2023-05-15 13:44:33.672,15439,15522,15425,15511,1
2023-05-15 13:44:33.844,15439,15522,15425,15510,1
2023-05-15 13:44:34.401,15439,15522,15425,15510,2
2023-05-15 13:44:34.402,15439,15522,15425,15510,3
2023-05-15 13:44:34.689,15439,15522,15425,15510,1
2023-05-15 13:44:35.112,15439,15522,15425,15511,2
2023-05-15 13:44:35.535,15439,15522,15425,15510,1
2023-05-15 13:44:36.381,15439,15522,15425,15510,1
2023-05-15 13:44:36.495,15439,15522,15425,15511,1
2023-05-15 13:44:36.681,15439,15522,15425,15511,1
2023-05-15 13:44:37.213,15439,15522,15425,15511,2
2023-05-15 13:44:37.226,15439,15522,15425,15510,1
2023-05-15 13:44:37.349,15439,15522,15425,15511,3
2023-05-15 13:44:37.523,15439,15522,15425,15511,1
2023-05-15 13:44:38.071,15439,15522,15425,15510,1
2023-05-15 13:44:38.433,15439,15522,15425,15510,2
2023-05-15 13:44:38.916,15439,15522,15425,15510,1
2023-05-15 13:44:39,15439,15522,15425,15510,2
2023-05-15 13:44:39.293,15439,15522,15425,15511,1
2023-05-15 13:44:39.762,15439,15522,15425,15510,1
2023-05-15 13:44:40.151,15439,15522,15425,15511,2
2023-05-15 13:44:40.608,15439,15522,15425,15510,1
2023-05-15 13:44:40.738,15439,15522,15425,15511,1
2023-05-15 13:44:41.290,15439,15522,15425,15511,1
2023-05-15 13:44:41.453,15439,15522,15425,15510,1
2023-05-15 13:44:41.622,15439,15522,15425,15510,1
2023-05-15 13:44:41.622,15439,15522,15425,15510,10
2023-05-15 13:44:41.787,15439,15522,15425,15511,2
2023-05-15 13:44:42.299,15439,15522,15425,15510,1
2023-05-15 13:44:42.919,15439,15522,15425,15511,1
2023-05-15 13:44:43.125,15439,15522,15425,15510,5
2023-05-15 13:44:43.144,15439,15522,15425,15510,1
2023-05-15 13:44:43.990,15439,15522,15425,15510,1
2023-05-15 13:44:44.789,15439,15522,15425,15511,20
2023-05-15 13:44:44.835,15439,15522,15425,15510,1
2023-05-15 13:44:44.930,15439,15522,15425,15511,1
2023-05-15 13:44:45.002,15439,15522,15425,15510,11
2023-05-15 13:44:45.163,15439,15522,15425,15511,1
2023-05-15 13:44:45.500,15439,15522,15425,15512,6
2023-05-15 13:44:45.592,15439,15522,15425,15510,4
2023-05-15 13:44:45.592,15439,15522,15425,15509,4
2023-05-15 13:44:45.664,15439,15522,15425,15510,2
2023-05-15 13:44:45.664,15439,15522,15425,15509,2
2023-05-15 13:44:45.681,15439,15522,15425,15509,1
2023-05-15 13:44:45.745,15439,15522,15425,15511,1
2023-05-15 13:44:45.893,15439,15522,15425,15512,1
2023-05-15 13:44:45.893,15439,15522,15425,15512,1
2023-05-15 13:44:46.136,15439,15522,15425,15512,1
2023-05-15 13:44:46.526,15439,15522,15425,15510,1
2023-05-15 13:44:47.372,15439,15522,15425,15510,1
2023-05-15 13:44:47.427,15439,15522,15425,15510,1
2023-05-15 13:44:48.218,15439,15522,15425,15510,1
2023-05-15 13:44:48.218,15439,15522,15425,15510,1
2023-05-15 13:44:48.688,15439,15522,15425,15511,1
2023-05-15 13:44:48.968,15439,15522,15425,15509,2
2023-05-15 13:44:49.050,15439,15522,15425,15509,1
2023-05-15 13:44:49.051,15439,15522,15425,15511,1
2023-05-15 13:44:49.063,15439,15522,15425,15509,1
2023-05-15 13:44:49.153,15439,15522,15425,15509,4
2023-05-15 13:44:49.908,15439,15522,15425,15509,1
2023-05-15 13:44:50.533,15439,15522,15425,15511,1
2023-05-15 13:44:50.754,15439,15522,15425,15509,1
2023-05-15 13:44:50.795,15439,15522,15425,15510,1
2023-05-15 13:44:50.958,15439,15522,15425,15511,1
2023-05-15 13:44:51.140,15439,15522,15425,15510,1
2023-05-15 13:44:51.163,15439,15522,15425,15510,1
2023-05-15 13:44:51.163,15439,15522,15425,15511,2
2023-05-15 13:44:51.195,15439,15522,15425,15511,1
2023-05-15 13:44:51.522,15439,15522,15425,15509,3
2023-05-15 13:44:51.600,15439,15522,15425,15509,1
2023-05-15 13:44:51.779,15439,15522,15425,15509,2
2023-05-15 13:44:51.958,15439,15522,15425,15509,1
2023-05-15 13:44:52.077,15439,15522,15425,15509,2
2023-05-15 13:44:52.446,15439,15522,15425,15509,1
2023-05-15 13:44:53.220,15439,15522,15425,15509,1
2023-05-15 13:44:53.291,15439,15522,15425,15509,1
2023-05-15 13:44:53.761,15439,15522,15425,15510,1
2023-05-15 13:44:53.914,15439,15522,15425,15509,1
2023-05-15 13:44:54.078,15439,15522,15425,15510,4
2023-05-15 13:44:54.078,15439,15522,15425,15510,1
2023-05-15 13:44:54.137,15439,15522,15425,15509,1
2023-05-15 13:44:55.338,15439,15522,15425,15509,1
2023-05-15 13:44:55.342,15439,15522,15425,15509,1
2023-05-15 13:44:55.352,15439,15522,15425,15511,1
2023-05-15 13:44:55.464,15439,15522,15425,15510,1
2023-05-15 13:44:55.696,15439,15522,15425,15509,1
2023-05-15 13:44:56.113,15439,15522,15425,15511,1
2023-05-15 13:44:56.121,15439,15522,15425,15511,2
2023-05-15 13:44:56.345,15439,15522,15425,15509,1
2023-05-15 13:44:56.356,15439,15522,15425,15511,3
2023-05-15 13:44:56.356,15439,15522,15425,15512,6
2023-05-15 13:44:56.472,15439,15522,15425,15509,1
2023-05-15 13:44:56.602,15439,15522,15425,15509,2
2023-05-15 13:44:57.336,15439,15522,15425,15512,1
2023-05-15 13:44:57.336,15439,15522,15425,15512,1
2023-05-15 13:44:57.356,15439,15522,15425,15512,7
2023-05-15 13:44:57.405,15439,15522,15425,15510,1
2023-05-15 13:44:57.541,15439,15522,15425,15510,1
2023-05-15 13:44:57.636,15439,15522,15425,15512,1
2023-05-15 13:44:57.915,15439,15522,15425,15511,2
2023-05-15 13:44:57.938,15439,15522,15425,15510,1
2023-05-15 13:44:58.129,15439,15522,15425,15511,1
2023-05-15 13:44:58.136,15439,15522,15425,15510,1
2023-05-15 13:44:58.303,15439,15522,15425,15510,1
2023-05-15 13:44:58.351,15439,15522,15425,15512,8
2023-05-15 13:44:58.369,15439,15522,15425,15512,2
2023-05-15 13:44:58.513,15439,15522,15425,15512,1
2023-05-15 13:44:58.753,15439,15522,15425,15510,5
2023-05-15 13:44:58.757,15439,15522,15425,15511,2
2023-05-15 13:44:58.926,15439,15522,15425,15512,1
2023-05-15 13:44:58.988,15439,15522,15425,15511,1
2023-05-15 13:44:59.128,15439,15522,15425,15511,1
2023-05-15 13:44:59.358,15439,15522,15425,15512,2
2023-05-15 13:44:59.358,15439,15522,15425,15513,6
2023-05-15 13:44:59.597,15439,15522,15425,15510,2
2023-05-15 13:44:59.651,15439,15522,15425,15510,1
2023-05-16 04:59:00.661,15536,15609,15505,15590,1
2023-05-16 04:59:15.687,15536,15609,15505,15590,1
2023-05-16 04:59:20.733,15536,15609,15505,15589,2
2023-05-16 04:59:24.609,15536,15609,15505,15589,1
2023-05-16 04:59:25.686,15536,15609,15505,15588,2
2023-05-16 04:59:30.029,15536,15609,15505,15588,9
2023-05-16 04:59:31.146,15536,15609,15505,15588,1
2023-05-16 04:59:31.181,15536,15609,15505,15587,1
2023-05-16 04:59:31.188,15536,15609,15505,15587,1
2023-05-16 04:59:31.458,15536,15609,15505,15589,1
2023-05-16 04:59:31.596,15536,15609,15505,15587,1
2023-05-16 04:59:31.887,15536,15609,15505,15587,1
2023-05-16 04:59:36.331,15536,15609,15505,15589,1
2023-05-16 04:59:36.416,15536,15609,15505,15590,1
2023-05-16 04:59:38.092,15536,15609,15505,15588,1
2023-05-16 04:59:46.984,15536,15609,15505,15589,1
2023-05-16 04:59:50.645,15536,15609,15505,15590,4
2023-05-16 04:59:50.645,15536,15609,15505,15591,6
2023-05-16 04:59:51.352,15536,15609,15505,15589,2
2023-05-16 04:59:52.056,15536,15609,15505,15590,1
2023-05-16 04:59:52.444,15536,15609,15505,15592,1
2023-05-16 04:59:55.437,15536,15609,15505,15590,1
2023-05-16 04:59:56.252,15536,15609,15505,15589,1
2023-05-16 04:59:59.018,15536,15609,15505,15589,1
2023-05-16 13:44:00.048,15604,15723,15593,15688,1
2023-05-16 13:44:00.062,15604,15723,15593,15688,2
2023-05-16 13:44:00.192,15604,15723,15593,15688,1
2023-05-16 13:44:00.204,15604,15723,15593,15687,2
2023-05-16 13:44:00.249,15604,15723,15593,15688,10
2023-05-16 13:44:00.262,15604,15723,15593,15688,1
2023-05-16 13:44:00.262,15604,15723,15593,15689,36
2023-05-16 13:44:00.262,15604,15723,15593,15690,20
2023-05-16 13:44:00.264,15604,15723,15593,15690,51
2023-05-16 13:44:00.288,15604,15723,15593,15689,4
2023-05-16 13:44:00.402,15604,15723,15593,15690,3
2023-05-16 13:44:00.419,15604,15723,15593,15689,3
2023-05-16 13:44:00.485,15604,15723,15593,15689,1
2023-05-16 13:44:00.507,15604,15723,15593,15689,1
2023-05-16 13:44:00.532,15604,15723,15593,15689,1
2023-05-16 13:44:00.559,15604,15723,15593,15689,1
2023-05-16 13:44:00.710,15604,15723,15593,15689,1
2023-05-16 13:44:00.719,15604,15723,15593,15689,6
2023-05-16 13:44:00.757,15604,15723,15593,15690,1
2023-05-16 13:44:00.929,15604,15723,15593,15689,2
2023-05-16 13:44:00.947,15604,15723,15593,15690,1
2023-05-16 13:44:01.122,15604,15723,15593,15689,1
2023-05-16 13:44:01.150,15604,15723,15593,15689,1
2023-05-16 13:44:01.310,15604,15723,15593,15690,1
2023-05-16 13:44:01.608,15604,15723,15593,15689,1
2023-05-16 13:44:01.993,15604,15723,15593,15690,1
2023-05-16 13:44:02.281,15604,15723,15593,15689,1
2023-05-16 13:44:02.351,15604,15723,15593,15689,3
2023-05-16 13:44:02.372,15604,15723,15593,15689,2
2023-05-16 13:44:02.390,15604,15723,15593,15689,1
2023-05-16 13:44:02.436,15604,15723,15593,15689,1
2023-05-16 13:44:02.441,15604,15723,15593,15689,1
2023-05-16 13:44:02.442,15604,15723,15593,15689,1
2023-05-16 13:44:02.443,15604,15723,15593,15689,1
2023-05-16 13:44:02.449,15604,15723,15593,15689,1
2023-05-16 13:44:02.453,15604,15723,15593,15689,1
2023-05-16 13:44:02.457,15604,15723,15593,15689,2
2023-05-16 13:44:02.474,15604,15723,15593,15689,2
2023-05-16 13:44:02.886,15604,15723,15593,15689,1
2023-05-16 13:44:03.257,15604,15723,15593,15689,2
2023-05-16 13:44:03.270,15604,15723,15593,15689,4
2023-05-16 13:44:03.613,15604,15723,15593,15690,1
2023-05-16 13:44:03.640,15604,15723,15593,15689,1
2023-05-16 13:44:03.944,15604,15723,15593,15690,1
2023-05-16 13:44:03.986,15604,15723,15593,15690,2
2023-05-16 13:44:04.334,15604,15723,15593,15689,2
2023-05-16 13:44:04.379,15604,15723,15593,15689,10
2023-05-16 13:44:05.131,15604,15723,15593,15690,1
2023-05-16 13:44:05.976,15604,15723,15593,15689,5
2023-05-16 13:44:06.302,15604,15723,15593,15690,16
2023-05-16 13:44:06.476,15604,15723,15593,15691,1
2023-05-16 13:44:06.638,15604,15723,15593,15691,2
2023-05-16 13:44:06.701,15604,15723,15593,15690,1
2023-05-16 13:44:07.012,15604,15723,15593,15691,2
2023-05-16 13:44:07.257,15604,15723,15593,15691,9
2023-05-16 13:44:07.503,15604,15723,15593,15691,1
2023-05-16 13:44:08.046,15604,15723,15593,15691,1
2023-05-16 13:44:08.560,15604,15723,15593,15691,18
2023-05-16 13:44:08.560,15604,15723,15593,15691,4
2023-05-16 13:44:08.560,15604,15723,15593,15691,2
2023-05-16 13:44:09.596,15604,15723,15593,15690,5
2023-05-16 13:44:10.303,15604,15723,15593,15690,3
2023-05-16 13:44:10.311,15604,15723,15593,15691,1
2023-05-16 13:44:10.364,15604,15723,15593,15690,2
2023-05-16 13:44:10.691,15604,15723,15593,15691,1
2023-05-16 13:44:10.911,15604,15723,15593,15690,2
2023-05-16 13:44:12.253,15604,15723,15593,15691,2
2023-05-16 13:44:12.779,15604,15723,15593,15691,1
2023-05-16 13:44:14.678,15604,15723,15593,15691,2
2023-05-16 13:44:15.359,15604,15723,15593,15691,1
2023-05-16 13:44:15.827,15604,15723,15593,15691,1
2023-05-16 13:44:16.584,15604,15723,15593,15691,1
2023-05-16 13:44:16.782,15604,15723,15593,15691,1
2023-05-16 13:44:16.826,15604,15723,15593,15691,1
2023-05-16 13:44:17.364,15604,15723,15593,15690,2
2023-05-16 13:44:17.453,15604,15723,15593,15691,1
2023-05-16 13:44:18.705,15604,15723,15593,15691,3
2023-05-16 13:44:19.740,15604,15723,15593,15691,10
2023-05-16 13:44:20.312,15604,15723,15593,15690,3
2023-05-16 13:44:20.349,15604,15723,15593,15690,2
2023-05-16 13:44:20.603,15604,15723,15593,15690,5
2023-05-16 13:44:20.656,15604,15723,15593,15692,1
2023-05-16 13:44:21.576,15604,15723,15593,15690,8
2023-05-16 13:44:22.168,15604,15723,15593,15691,1
2023-05-16 13:44:22.578,15604,15723,15593,15691,2
2023-05-16 13:44:23.708,15604,15723,15593,15690,1
2023-05-16 13:44:23.866,15604,15723,15593,15691,1
2023-05-16 13:44:23.921,15604,15723,15593,15692,2
2023-05-16 13:44:24.523,15604,15723,15593,15691,1
2023-05-16 13:44:24.735,15604,15723,15593,15691,3
2023-05-16 13:44:24.735,15604,15723,15593,15692,1
2023-05-16 13:44:24.965,15604,15723,15593,15692,1
2023-05-16 13:44:25.982,15604,15723,15593,15692,1
2023-05-16 13:44:27.657,15604,15723,15593,15692,1
2023-05-16 13:44:29.106,15604,15723,15593,15692,1
2023-05-16 13:44:29.159,15604,15723,15593,15691,1
2023-05-16 13:44:29.199,15604,15723,15593,15691,1
2023-05-16 13:44:30.030,15604,15723,15593,15691,5
2023-05-16 13:44:30.163,15604,15723,15593,15691,2
2023-05-16 13:44:30.307,15604,15723,15593,15691,3
2023-05-16 13:44:30.330,15604,15723,15593,15691,3
2023-05-16 13:44:31.061,15604,15723,15593,15692,3
2023-05-16 13:44:31.134,15604,15723,15593,15692,1
2023-05-16 13:44:31.428,15604,15723,15593,15691,1
2023-05-16 13:44:31.485,15604,15723,15593,15691,1
2023-05-16 13:44:31.531,15604,15723,15593,15692,1
2023-05-16 13:44:31.624,15604,15723,15593,15691,1
2023-05-16 13:44:34.695,15604,15723,15593,15692,1
2023-05-16 13:44:35.060,15604,15723,15593,15692,4
2023-05-16 13:44:36.502,15604,15723,15593,15692,1
2023-05-16 13:44:36.570,15604,15723,15593,15691,1
2023-05-16 13:44:36.838,15604,15723,15593,15692,1
2023-05-16 13:44:37.488,15604,15723,15593,15691,1
2023-05-16 13:44:37.519,15604,15723,15593,15692,1
2023-05-16 13:44:38.645,15604,15723,15593,15692,2
2023-05-16 13:44:38.654,15604,15723,15593,15691,1
2023-05-16 13:44:39,15604,15723,15593,15692,3
2023-05-16 13:44:39.588,15604,15723,15593,15692,2
2023-05-16 13:44:40.022,15604,15723,15593,15692,1
2023-05-16 13:44:40.796,15604,15723,15593,15692,2
2023-05-16 13:44:41.814,15604,15723,15593,15692,1
2023-05-16 13:44:41.814,15604,15723,15593,15692,5
2023-05-16 13:44:42.334,15604,15723,15593,15692,1
2023-05-16 13:44:42.473,15604,15723,15593,15691,1
2023-05-16 13:44:42.682,15604,15723,15593,15692,1
2023-05-16 13:44:42.790,15604,15723,15593,15692,1
2023-05-16 13:44:43.193,15604,15723,15593,15692,2
2023-05-16 13:44:43.193,15604,15723,15593,15692,3
2023-05-16 13:44:43.288,15604,15723,15593,15693,1
2023-05-16 13:44:43.460,15604,15723,15593,15692,1
2023-05-16 13:44:43.468,15604,15723,15593,15692,1
2023-05-16 13:44:44.108,15604,15723,15593,15693,1
